version,importer_version,source_key,season_type,canonical_gender_code,canonical_event_code,section,source_table_index,source_row_index,source_cells,source_line,raw_mark,normalized_mark,mark_flags,pending_ratification,indoor_mark_flag,altitude_flag,secondary_listing,outside_regular_collegiate_season,holder,school,record_date_text,source_as_of,source_url,local_html_sha256,parser_method,rejection_reason
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,1500M,track,0,42,1500,1500,1500,1500.0,,False,False,False,False,False,,,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,1500M,track,0,43,"4:01.60 || Wilma Nielsen’ (Oregon) || Boston, Massachusetts","4:01.60 Wilma Nielsen’ (Oregon) Boston, Massachusetts",4:01.60,241.6,,False,False,False,False,False,Wilma Nielsen’,Oregon,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,1500M,track,0,44,2/14/26,2/14/26,2,2.0,,False,False,False,False,False,/14/26,,2/14/26,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,1500M,track,0,45,"4:06.49 || Katelyn Tuohy (NC State) || New York, New York","4:06.49 Katelyn Tuohy (NC State) New York, New York",4:06.49,246.49,,False,False,False,False,False,Katelyn Tuohy,NC State,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,1500M,track,0,46,1/28/23,1/28/23,1,1.0,,False,False,False,False,False,/28/23,,1/28/23,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,MILE,track,0,47,"4:20.61 || Riley Chamberlain (BYU) || Boston, Massachusetts","4:20.61 Riley Chamberlain (BYU) Boston, Massachusetts",4:20.61,260.61,,False,False,False,False,False,Riley Chamberlain,BYU,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,MILE,track,0,48,2/14/26,2/14/26,2,2.0,,False,False,False,False,False,/14/26,,2/14/26,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,3000M,track,0,49,3000,3000,3000,3000.0,,False,False,False,False,False,,,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,3000M,track,0,50,"8:31.39 || Doris Lemngole’ (Alabama). || New York, New York","8:31.39 Doris Lemngole’ (Alabama). New York, New York",8:31.39,511.39,,False,False,False,False,False,Doris Lemngole’,Alabama,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,3000M,track,0,51,2/01/26,2/01/26,2,2.0,,False,False,False,False,False,/01/26,,2/01/26,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,3000M,track,0,52,"8:34.98 || Jane Hedengren (BYU) || New York, New York","8:34.98 Jane Hedengren (BYU) New York, New York",8:34.98,514.98,,False,False,False,False,False,Jane Hedengren,BYU,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,5000M,track,0,54,5000,5000,5000,5000.0,,False,False,False,False,False,,,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,5000M,track,0,55,"14:44.79 || Jane Hedengren (BYU) || Boston, Massachusetts","14:44.79 Jane Hedengren (BYU) Boston, Massachusetts",14:44.79,884.79,,False,False,False,False,False,Jane Hedengren,BYU,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,5000M,track,0,56,12/06/25,12/06/25,12,12.0,,False,False,False,False,False,/06/25,,12/06/25,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,50H,track,0,57,50 Hurdles,50 Hurdles,50,50.0,,False,False,False,False,False,Hurdles,,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,50H,track,0,58,"6.85 || Candy Young (Fairleigh Dickinson) || Rosemont, Illinois","6.85 Candy Young (Fairleigh Dickinson) Rosemont, Illinois",6.85,6.85,,False,False,False,False,False,Candy Young,Fairleigh Dickinson,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,50H,track,0,59,1/15/83,1/15/83,1,1.0,,False,False,False,False,False,/15/83,,1/15/83,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,60H,track,0,60,60 Hurdles,60 Hurdles,60,60.0,,False,False,False,False,False,Hurdles,,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,60H,track,0,61,"7.72(A) || Ackera Nugent’ (Arkansas) || Albuquerque, New Mexico","7.72(A) Ackera Nugent’ (Arkansas) Albuquerque, New Mexico",7.72,7.72,(A),False,False,True,False,False,Ackera Nugent’,Arkansas,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,60H,track,0,62,3/10/23,3/10/23,3,3.0,,False,False,False,False,False,/10/23,,3/10/23,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,60H,track,0,63,"7.75 || Masai Russell (Kentucky) || Lubbock, Texas","7.75 Masai Russell (Kentucky) Lubbock, Texas",7.75,7.75,,False,False,False,False,False,Masai Russell,Kentucky,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,60H,track,0,64,1/10/23,1/10/23,1,1.0,,False,False,False,False,False,/10/23,,1/10/23,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,60H,track,0,66,3/11/23,3/11/23,3,3.0,,False,False,False,False,False,/11/23,,3/11/23,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,HJ,field,0,67,"2.00 | 6-6¾ || Lamara Distin’ (Texas A&M) || Fayetteville, Arkansas","2.00 | 6-6¾ Lamara Distin’ (Texas A&M) Fayetteville, Arkansas",2.00,2.0,,False,False,False,False,False,| 6-6¾ Lamara Distin’,Texas A&M,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,HJ,field,0,68,2/24/24,2/24/24,2,2.0,,False,False,False,False,False,/24/24,,2/24/24,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,HJ,field,0,69,"2.00 | 6-6¾ || Rachel Glenn (Arkansas) || Brighton, Massachusetts","2.00 | 6-6¾ Rachel Glenn (Arkansas) Brighton, Massachusetts",2.00,2.0,,False,False,False,False,False,| 6-6¾ Rachel Glenn,Arkansas,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,HJ,field,0,70,3/09/24,3/09/24,3,3.0,,False,False,False,False,False,/09/24,,3/09/24,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,PV,field,0,71,"4.91 | 16-1¼ || Amanda Moll (Washington) || Indianapolis, Indiana","4.91 | 16-1¼ Amanda Moll (Washington) Indianapolis, Indiana",4.91,4.91,,False,False,False,False,False,| 16-1¼ Amanda Moll,Washington,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,PV,field,0,72,2/28/25,2/28/25,2,2.0,,False,False,False,False,False,/28/25,,2/28/25,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,LJ,field,0,73,"7.03 | 23-¾(A) || Jasmine Moore (Florida) || Albuquerque, New Mexico","7.03 | 23-¾(A) Jasmine Moore (Florida) Albuquerque, New Mexico",7.03,7.03,,False,False,False,False,False,| 23-¾,A,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,LJ,field,0,74,3/10/23,3/10/23,3,3.0,,False,False,False,False,False,/10/23,,3/10/23,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,LJ,field,0,75,"6.93 | 22-9 || Tara Davis (Texas) || Fayetteville, Arkansas","6.93 | 22-9 Tara Davis (Texas) Fayetteville, Arkansas",6.93,6.93,,False,False,False,False,False,| 22-9 Tara Davis,Texas,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,LJ,field,0,76,3/12/21,3/12/21,3,3.0,,False,False,False,False,False,/12/21,,3/12/21,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,TJ,field,0,77,"15.12 | 49-7¼(A) || Jasmine Moore (Florida) || Albuquerque, New Mexico","15.12 | 49-7¼(A) Jasmine Moore (Florida) Albuquerque, New Mexico",15.12,15.12,,False,False,False,False,False,| 49-7¼,A,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,TJ,field,0,78,3/11/23,3/11/23,3,3.0,,False,False,False,False,False,/11/23,,3/11/23,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,TJ,field,0,79,"14.57 | 47-9¾ || Jasmine Moore (Florida) || Birmingham, Alabama","14.57 | 47-9¾ Jasmine Moore (Florida) Birmingham, Alabama",14.57,14.57,,False,False,False,False,False,| 47-9¾ Jasmine Moore,Florida,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,TJ,field,0,80,3/12/22,3/12/22,3,3.0,,False,False,False,False,False,/12/22,,3/12/22,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,SP,field,0,81,"19.75 | 64-9¾ || Axelina Johansson’ (Nebraska) || Toruń, Poland","19.75 | 64-9¾ Axelina Johansson’ (Nebraska) Toruń, Poland",19.75,19.75,,False,False,False,False,False,| 64-9¾ Axelina Johansson’,Nebraska,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,SP,field,0,82,3/20/26,3/20/26,3,3.0,,False,False,False,False,False,/20/26,,3/20/26,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,SP,field,0,83,"19.56 | 64-2¼ || Raven Saunders (Mississippi) || College Station, Texas","19.56 | 64-2¼ Raven Saunders (Mississippi) College Station, Texas",19.56,19.56,,False,False,False,False,False,| 64-2¼ Raven Saunders,Mississippi,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,SP,field,0,84,3/10/17,3/10/17,3,3.0,,False,False,False,False,False,/10/17,,3/10/17,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,WT,field,0,85,"25.56 | 83-10¼ || Brittany Riley (Southern Ilinois) || Fayetteville, Arkansas","25.56 | 83-10¼ Brittany Riley (Southern Ilinois) Fayetteville, Arkansas",25.56,25.56,,False,False,False,False,False,| 83-10¼ Brittany Riley,Southern Ilinois,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,WT,field,0,86,3/10/07,3/10/07,3,3.0,,False,False,False,False,False,/10/07,,3/10/07,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,PENT,multi,0,87,"4746 || Tyra Gittens’ (Texas A&M) || Fayetteville, Arkansas","4746 Tyra Gittens’ (Texas A&M) Fayetteville, Arkansas",4746,4746.0,,False,False,False,False,False,Tyra Gittens’,Texas A&M,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,PENT,multi,0,88,3/11/21,3/11/21,3,3.0,,False,False,False,False,False,/11/21,,3/11/21,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,PENT,multi,0,89,"(8.27, 1.93/6-4, 13.86/45-5¾, 6.58/21-7¼, 2:28.22) || (American CR)","(8.27, 1.93/6-4, 13.86/45-5¾, 6.58/21-7¼, 2:28.22) (American CR)",8.27,8.27,,False,False,False,True,False,", 1.93/6-4, 13.86/45-5¾, 6.58/21-7¼, 2:28.22)",American CR,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,PENT,multi,0,90,"4703 || Kendell Williams (Georgia) || Birmingham, Alabama","4703 Kendell Williams (Georgia) Birmingham, Alabama",4703,4703.0,,False,False,False,False,False,Kendell Williams,Georgia,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,PENT,multi,0,91,3/11/16,3/11/16,3,3.0,,False,False,False,False,False,/11/16,,3/11/16,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,PENT,multi,0,93,"as of May 09, 2026","as of May 09, 2026",09,9.0,,False,False,False,False,False,", 2026",,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
